,index2000,Player,Tm_2000,Pos,Age_2000,G_2000,GS_2000,Tgt_2000,Rec_2000,PassingYds_2000,PassingTD_2000,PassingAtt_2000,RushingYds_2000,RusingTD_2000,RushingAtt_2000,RecevingYds_2000,RecevingTD_2000,FantasyPoints_2000,Int_2000,Fumbeles_2000,FumblesLost_2000,Index_2001,Tm_2001,Age_2001,G_2001,GS_2001,Tgt_2001,Rec_2001,Passingyds_2001,PassingTD_2001,PassingAtt_2001,RushingYds_2001,RushingTD_2001,RushingAtt_2001,ReceivingYds_2001,ReceivingTD_2001,FantasyPoints_2001,Int_2001,Fumbles_2001,FumblesLost_2001,Index_2002,Tm_2002,Age_2002,G_2002,GS_2002,Tgt_2002,Rec_2002,PassingYds_2002,PassingTD_2002,PassingAtt_2002,Rushingyds_2002,RushingTD_2002,RushingAtt_2002,ReceivingYds_2002,ReceivingTD_2002,FantasyPoints_2002,Int_2002,Fumbles_2002,FumblesLost_2002,index2003,Tm_2003,Age_2003,G_2003,GS_2003,Tgt_2003,Rec_2003,PassingYds_2003,PassingTD_2003,PassingAtt_2003,RushingYds_2003,RusingTD_2003,RushingAtt_2003,RecevingYds_2003,RecevingTD_2003,FantasyPoints_2003,Int_2003,Fumbeles_2003,FumblesLost_2003,Index_2004,Tm_2004,Age_2004,G_2004,GS_2004,Tgt_2004,Rec_2004,Passingyds_2004,PassingTD_2004,PassingAtt_2004,RushingYds_2004,RushingTD_2004,RushingAtt_2004,ReceivingYds_2004,ReceivingTD_2004,FantasyPoints_2004,Int_2004,Fumbles_2004,FumblesLost_2004,Index_2005,Tm_2005,Age_2005,G_2005,GS_2005,Tgt_2005,Rec_2005,PassingYds_2005,PassingTD_2005,PassingAtt_2005,Rushingyds_2005,RushingTD_2005,RushingAtt_2005,ReceivingYds_2005,ReceivingTD_2005,FantasyPoints_2005,Int_2005,Fumbles_2005,FumblesLost_2005,index2006,Tm_2006,Age_2006,G_2006,GS_2006,Tgt_2006,Rec_2006,PassingYds_2006,PassingTD_2006,PassingAtt_2006,RushingYds_2006,RusingTD_2006,RushingAtt_2006,RecevingYds_2006,RecevingTD_2006,FantasyPoints_2006,Int_2006,Fumbeles_2006,FumblesLost_2006,Index_2007,Tm_2007,Age_2007,G_2007,GS_2007,Tgt_2007,Rec_2007,Passingyds_2007,PassingTD_2007,PassingAtt_2007,RushingYds_2007,RushingTD_2007,RushingAtt_2007,ReceivingYds_2007,ReceivingTD_2007,FantasyPoints_2007,Int_2007,Fumbles_2007,FumblesLost_2007,Index_2008,Tm_2008,Age_2008,G_2008,GS_2008,Tgt_2008,Rec_2008,PassingYds_2008,PassingTD_2008,PassingAtt_2008,Rushingyds_2008,RushingTD_2008,RushingAtt_2008,ReceivingYds_2008,ReceivingTD_2008,FantasyPoints_2008,Int_2008,Fumbles_2008,FumblesLost_2008,index2009,Tm_2009,Age_2009,G_2009,GS_2009,Tgt_2009,Rec_2009,PassingYds_2009,PassingTD_2009,PassingAtt_2009,RushingYds_2009,RusingTD_2009,RushingAtt_2009,RecevingYds_2009,RecevingTD_2009,FantasyPoints_2009,Int_2009,Fumbeles_2009,FumblesLost_2009,Index_2010,Tm_2010,Age_2010,G_2010,GS_2010,Tgt_2010,Rec_2010,Passingyds_2010,PassingTD_2010,PassingAtt_2010,RushingYds_2010,RushingTD_2010,RushingAtt_2010,ReceivingYds_2010,ReceivingTD_2010,FantasyPoints_2010,Int_2010,Fumbles_2010,FumblesLost_2010,Index_2011,Tm_2011,Age_2011,G_2011,GS_2011,Tgt_2011,Rec_2011,PassingYds_2011,PassingTD_2011,PassingAtt_2011,Rushingyds_2011,RushingTD_2011,RushingAtt_2011,ReceivingYds_2011,ReceivingTD_2011,FantasyPoints_2011,Int_2011,Fumbles_2011,FumblesLost_2011,index2012,Tm_2012,Age_2012,G_2012,GS_2012,Tgt_2012,Rec_2012,PassingYds_2012,PassingTD_2012,PassingAtt_2012,RushingYds_2012,RusingTD_2012,RushingAtt_2012,RecevingYds_2012,RecevingTD_2012,FantasyPoints_2012,Int_2012,Fumbeles_2012,FumblesLost_2012,Index_2013,Tm_2013,Age_2013,G_2013,GS_2013,Tgt_2013,Rec_2013,Passingyds_2013,PassingTD_2013,PassingAtt_2013,RushingYds_2013,RushingTD_2013,RushingAtt_2013,ReceivingYds_2013,ReceivingTD_2013,FantasyPoints_2013,Int_2013,Fumbles_2013,FumblesLost_2013,Index_2014,Tm_2014,Age_2014,G_2014,GS_2014,Tgt_2014,Rec_2014,PassingYds_2014,PassingTD_2014,PassingAtt_2014,Rushingyds_2014,RushingTD_2014,RushingAtt_2014,ReceivingYds_2014,ReceivingTD_2014,FantasyPoints_2014,Int_2014,Fumbles_2014,FumblesLost_2014,index2015,Tm_2015,Age_2015,G_2015,GS_2015,Tgt_2015,Rec_2015,PassingYds_2015,PassingTD_2015,PassingAtt_2015,RushingYds_2015,RusingTD_2015,RushingAtt_2015,RecevingYds_2015,RecevingTD_2015,FantasyPoints_2015,Int_2015,Fumbeles_2015,FumblesLost_2015,Index_2016,Tm_2016,Age_2016,G_2016,GS_2016,Tgt_2016,Rec_2016,Passingyds_2016,PassingTD_2016,PassingAtt_2016,RushingYds_2016,RushingTD_2016,RushingAtt_2016,ReceivingYds_2016,ReceivingTD_2016,FantasyPoints_2016,Int_2016,Fumbles_2016,FumblesLost_2016,Index_2017,Tm_2017,Age_2017,G_2017,GS_2017,Tgt_2017,Rec_2017,PassingYds_2017,PassingTD_2017,PassingAtt_2017,Rushingyds_2017,RushingTD_2017,RushingAtt_2017,ReceivingYds_2017,ReceivingTD_2017,FantasyPoints_2017,Int_2017,Fumbles_2017,FumblesLost_2017,index2018,Tm_2018,Age_2018,G_2018,GS_2018,Tgt_2085,Rec_2018,PassingYds_2018,PassingTD_2018,PassingAtt_2018,RushingYds_2018,RusingTD_2018,RushingAtt_2018,RecevingYds_2018,RecevingTD_2018,FantasyPoints_2018,Int_2018,Fumbeles_2018,FumblesLost_2018,Index_2019,Tm_2019,Age_2019,G_2019,GS_2019,Tgt_2019,Rec_2019,Passingyds_2019,PassingTD_2019,PassingAtt_2019,RushingYds_2019,RushingTD_2019,RushingAtt_2019,ReceivingYds_2019,ReceivingTD_2019,FantasyPoints_2019,Int_2019,Fumbles_2019,FumblesLost_2019,Tm_2020,Age_2020,G_2020,GS_2020,Tgt_2020,Rec_2020,PassingYds_2020,PassingTD_2020,PassingAtt_2020,Rushingyds_2020,RushingTD_2020,RushingAtt_2020,ReceivingYds_2020,ReceivingTD_2020,FantasyPoints_2020,Int_2020,Fumbles_2020,FumblesLost_2020,Total Fantasy Points,School,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle
0,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,1.0,MIA,25.0,16.0,16.0,59.0,47.0,0.0,0.0,0.0,1853.0,16.0,383.0,363.0,1.0,362.6,0.0,7.0,4.0,11.0,MIA,26.0,16.0,16.0,62.0,50.0,0.0,0.0,0.0,1372.0,9.0,392.0,351.0,1.0,272.29999999999995,0.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,MIA,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,-0.5,0.0,1.0,1.0,109.0,MIA,31.0,16.0,3.0,39.0,29.0,0.0,0.0,0.0,659.0,4.0,160.0,219.0,1.0,142.8,0.0,5.0,2.0,15.0,MIA,32.0,16.0,7.0,53.0,35.0,0.0,0.0,1.0,1121.0,11.0,241.0,264.0,2.0,245.5,1.0,5.0,2.0,123.0,MIA,33.0,16.0,0.0,30.0,19.0,0.0,0.0,0.0,673.0,2.0,159.0,141.0,1.0,114.4,0.0,4.0,2.0,183.0,BAL,34.0,16.0,0.0,20.0,13.0,0.0,0.0,0.0,444.0,2.0,108.0,83.0,0.0,73.7,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.26,Texas Tech,5-7,190.0,4.47,32.5,19.0,110.0,0.0,0.0
1,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,1.0,MIA,25.0,16.0,16.0,59.0,47.0,0.0,0.0,0.0,1853.0,16.0,383.0,363.0,1.0,362.6,0.0,7.0,4.0,211.0,IND,25.0,13.0,4.0,29.0,22.0,0.0,0.0,0.0,155.0,2.0,48.0,157.0,1.0,67.2,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,MIA,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,-0.5,0.0,1.0,1.0,109.0,MIA,31.0,16.0,3.0,39.0,29.0,0.0,0.0,0.0,659.0,4.0,160.0,219.0,1.0,142.8,0.0,5.0,2.0,15.0,MIA,32.0,16.0,7.0,53.0,35.0,0.0,0.0,1.0,1121.0,11.0,241.0,264.0,2.0,245.5,1.0,5.0,2.0,123.0,MIA,33.0,16.0,0.0,30.0,19.0,0.0,0.0,0.0,673.0,2.0,159.0,141.0,1.0,114.4,0.0,4.0,2.0,183.0,BAL,34.0,16.0,0.0,20.0,13.0,0.0,0.0,0.0,444.0,2.0,108.0,83.0,0.0,73.7,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.16,Texas Tech,5-7,190.0,4.47,32.5,19.0,110.0,0.0,0.0
2,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,353.0,IND,24.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,0.0,11.0,20.0,1.0,12.5,0.0,0.0,0.0,11.0,MIA,26.0,16.0,16.0,62.0,50.0,0.0,0.0,0.0,1372.0,9.0,392.0,351.0,1.0,272.29999999999995,0.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,MIA,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,-0.5,0.0,1.0,1.0,109.0,MIA,31.0,16.0,3.0,39.0,29.0,0.0,0.0,0.0,659.0,4.0,160.0,219.0,1.0,142.8,0.0,5.0,2.0,15.0,MIA,32.0,16.0,7.0,53.0,35.0,0.0,0.0,1.0,1121.0,11.0,241.0,264.0,2.0,245.5,1.0,5.0,2.0,123.0,MIA,33.0,16.0,0.0,30.0,19.0,0.0,0.0,0.0,673.0,2.0,159.0,141.0,1.0,114.4,0.0,4.0,2.0,183.0,BAL,34.0,16.0,0.0,20.0,13.0,0.0,0.0,0.0,444.0,2.0,108.0,83.0,0.0,73.7,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.16,Texas Tech,5-7,190.0,4.47,32.5,19.0,110.0,0.0,0.0
3,42.0,Ricky Williams,NOR,RB,23.0,10.0,10.0,55.0,44.0,34.0,0.0,1.0,1000.0,8.0,248.0,409.0,1.0,234.26,0.0,6.0,3.0,11.0,NOR,24.0,16.0,16.0,88.0,60.0,0.0,0.0,0.0,1245.0,6.0,313.0,511.0,1.0,265.6,0.0,8.0,6.0,353.0,IND,24.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,35.0,0.0,11.0,20.0,1.0,12.5,0.0,0.0,0.0,211.0,IND,25.0,13.0,4.0,29.0,22.0,0.0,0.0,0.0,155.0,2.0,48.0,157.0,1.0,67.2,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,MIA,28.0,12.0,3.0,20.0,17.0,0.0,0.0,0.0,743.0,6.0,168.0,93.0,0.0,134.6,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,MIA,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,-0.5,0.0,1.0,1.0,109.0,MIA,31.0,16.0,3.0,39.0,29.0,0.0,0.0,0.0,659.0,4.0,160.0,219.0,1.0,142.8,0.0,5.0,2.0,15.0,MIA,32.0,16.0,7.0,53.0,35.0,0.0,0.0,1.0,1121.0,11.0,241.0,264.0,2.0,245.5,1.0,5.0,2.0,123.0,MIA,33.0,16.0,0.0,30.0,19.0,0.0,0.0,0.0,673.0,2.0,159.0,141.0,1.0,114.4,0.0,4.0,2.0,183.0,BAL,34.0,16.0,0.0,20.0,13.0,0.0,0.0,0.0,444.0,2.0,108.0,83.0,0.0,73.7,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1290.0600000000002,Texas Tech,5-7,190.0,4.47,32.5,19.0,110.0,0.0,0.0
4,96.0,Travis Prentice,CLE,RB,24.0,16.0,11.0,43.0,37.0,0.0,0.0,0.0,512.0,7.0,173.0,191.0,1.0,153.3,0.0,2.0,1.0,320.0,MIN,25.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,14.0,10.0,0.0,15.3,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.60000000000002,Miami (OH),6-0,225.0,4.5,37.0,23.0,115.0,6.92,4.4
5,101.0,Peter Warrick,CIN,WR,23.0,16.0,16.0,126.0,51.0,0.0,0.0,0.0,148.0,2.0,16.0,592.0,4.0,159.0,0.0,2.0,1.0,144.0,CIN,24.0,16.0,14.0,137.0,70.0,0.0,0.0,0.0,14.0,0.0,8.0,667.0,1.0,140.1,0.0,3.0,2.0,129.0,CIN,25.0,15.0,10.0,81.0,53.0,0.0,0.0,0.0,22.0,0.0,8.0,606.0,6.0,149.79999999999995,0.0,2.0,1.0,34.0,CIN,26.0,15.0,14.0,122.0,79.0,0.0,0.0,0.0,157.0,0.0,18.0,819.0,7.0,216.6,0.0,2.0,1.0,351.0,CIN,27.0,4.0,1.0,17.0,11.0,0.0,0.0,0.0,14.0,0.0,2.0,127.0,0.0,25.1,0.0,0.0,0.0,314.0,SEA,28.0,13.0,5.0,23.0,11.0,0.0,0.0,0.0,5.0,0.0,1.0,180.0,0.0,29.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0999999999999,Florida State,5-11,194.0,4.58,0.0,0.0,0.0,0.0,0.0
